FilePath	LastWriteTime	AlignFrom	AlignTime	Result	Message
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_174443.jpg	2016-03-04 17:44:42	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_174446.jpg	2016-03-04 17:44:45	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_174448.jpg	2016-03-04 17:44:47	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_174450.jpg	2016-03-04 17:44:49	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_174501.jpg	2016-03-04 17:45:00	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_174504.jpg	2016-03-04 17:45:03	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_174506.jpg	2016-03-04 17:45:05	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_174540.jpg	2016-03-04 17:45:39	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_174605.jpg	2016-03-04 17:46:04	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_174607.jpg	2016-03-04 17:46:06	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_192810.jpg	2016-03-04 19:28:09	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_192815.jpg	2016-03-04 19:28:13	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_192822.jpg	2016-03-04 19:28:21	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_192928.jpg	2016-03-04 19:29:26	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_193547_NT.jpg	2016-03-04 19:35:46	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_194337_NT.jpg	2016-03-04 19:43:36	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_194359_NT.jpg	2016-03-04 19:43:58	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_194410_NT.jpg	2016-03-04 19:44:09	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_194425.jpg	2016-03-04 19:44:24	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_194441.jpg	2016-03-04 19:44:39	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_194450_NT.jpg	2016-03-04 19:44:48	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_194456_NT.jpg	2016-03-04 19:44:54	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_194619_NT.jpg	2016-03-04 19:46:17	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_194624_NT.jpg	2016-03-04 19:46:23	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_194731_NT.jpg	2016-03-04 19:47:29	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_194734_NT.jpg	2016-03-04 19:47:33	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_194807_NT.jpg	2016-03-04 19:48:05	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_195025_NT.jpg	2016-03-04 19:50:24	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_201918_NT.jpg	2016-03-04 20:19:18	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_202026_NT.jpg	2016-03-04 20:20:26	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_202059_NT.jpg	2016-03-04 20:20:59	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_202135_NT.jpg	2016-03-04 20:21:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_202201_NT.jpg	2016-03-04 20:22:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_202405_NT.jpg	2016-03-04 20:24:05	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_202556_NT.jpg	2016-03-04 20:25:54	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_202728_NT.jpg	2016-03-04 20:27:27	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_202918_NT.jpg	2016-03-04 20:29:18	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_203638_NT.jpg	2016-03-04 20:36:38	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_203705_NT.jpg	2016-03-04 20:37:04	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_204928_NT.jpg	2016-03-04 20:49:28	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160304_205056_NT.jpg	2016-03-04 20:50:56	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160501_074153.jpg	2016-05-01 07:41:53	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160501_074200.jpg	2016-05-01 07:42:00	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160501_074213.jpg	2016-05-01 07:42:13	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160501_132322.jpg	2016-05-01 13:23:22	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160501_132328.jpg	2016-05-01 13:23:27	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160501_132354.jpg	2016-05-01 13:23:53	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160501_132454.jpg	2016-05-01 13:24:54	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Photo\P_20160524_161004.jpg	2016-05-24 16:10:03	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\P_20161116_123118\P_20161116_123118_001.jpg	2016-11-16 12:31:18	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\P_20161116_123118\P_20161116_123118_002.jpg	2016-11-16 12:31:18	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\DCIM\Camera\V_20141207_084654.mp4	2014-12-07 08:46:54	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\DCIM\UCam\VID_20140628_190040.3gp	2014-06-28 19:00:40	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Pictures\LINE_MOVIE\LINE_MOVIE_1486787238164.mp4	2017-05-04 18:18:52	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\Pictures\LINE_MOVIE\LINE_MOVIE_1486787259827.mp4	2017-05-04 18:18:52	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\MyASUS\MyASUSBanner$tw$1200$856$1424750400000.jpg	2017-05-08 19:51:29	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478438883450.jpg	2016-11-06 21:28:03	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478438884103.jpg	2016-11-06 21:28:04	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478438884693.jpg	2016-11-06 21:28:04	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478438885311.jpg	2016-11-06 21:28:05	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478438885963.jpg	2016-11-06 21:28:06	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478438886670.jpg	2016-11-06 21:28:06	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478438887281.jpg	2016-11-06 21:28:07	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478438887963.jpg	2016-11-06 21:28:07	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478438888309.jpg	2016-11-06 21:28:08	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478438889299.jpg	2016-11-06 21:28:09	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439236204.jpg	2016-11-06 21:33:56	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439238153.jpg	2016-11-06 21:33:58	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439239019.jpg	2016-11-06 21:33:59	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439239101.jpg	2016-11-06 21:33:59	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439239183.jpg	2016-11-06 21:33:59	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439239333.jpg	2016-11-06 21:33:59	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439239406.jpg	2016-11-06 21:33:59	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439262083.jpg	2016-11-06 21:34:22	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439262181.jpg	2016-11-06 21:34:22	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439268040.jpg	2016-11-06 21:34:28	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439268699.jpg	2016-11-06 21:34:28	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439269345.jpg	2016-11-06 21:34:29	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439269999.jpg	2016-11-06 21:34:30	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439270692.jpg	2016-11-06 21:34:30	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439271304.jpg	2016-11-06 21:34:31	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439274224.jpg	2016-11-06 21:34:34	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439274560.jpg	2016-11-06 21:34:34	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439274650.jpg	2016-11-06 21:34:34	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439274733.jpg	2016-11-06 21:34:34	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439274816.jpg	2016-11-06 21:34:34	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439275149.jpg	2016-11-06 21:34:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439275549.jpg	2016-11-06 21:34:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439275648.jpg	2016-11-06 21:34:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439275723.jpg	2016-11-06 21:34:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439275801.jpg	2016-11-06 21:34:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439275881.jpg	2016-11-06 21:34:35	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439276016.jpg	2016-11-06 21:34:36	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439277281.jpg	2016-11-06 21:34:37	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439277662.jpg	2016-11-06 21:34:37	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439278649.jpg	2016-11-06 21:34:38	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439278813.jpg	2016-11-06 21:34:38	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439280547.jpg	2016-11-06 21:34:40	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439281435.jpg	2016-11-06 21:34:41	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439281764.jpg	2016-11-06 21:34:41	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439282853.jpg	2016-11-06 21:34:42	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439282994.jpg	2016-11-06 21:34:43	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439283175.jpg	2016-11-06 21:34:43	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439283353.jpg	2016-11-06 21:34:43	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439283516.jpg	2016-11-06 21:34:43	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439283805.jpg	2016-11-06 21:34:43	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439283987.jpg	2016-11-06 21:34:43	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439284132.jpg	2016-11-06 21:34:44	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439284293.jpg	2016-11-06 21:34:44	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1478439284443.jpg	2016-11-06 21:34:44	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256814918.jpg	2017-01-01 15:46:54	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256814999.jpg	2017-01-01 15:46:55	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256815077.jpg	2017-01-01 15:46:55	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256815991.jpg	2017-01-01 15:46:55	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256816069.jpg	2017-01-01 15:46:56	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256816160.jpg	2017-01-01 15:46:56	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256816325.jpg	2017-01-01 15:46:56	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256816491.jpg	2017-01-01 15:46:56	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256816561.jpg	2017-01-01 15:46:56	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256816776.jpg	2017-01-01 15:46:56	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256817025.jpg	2017-01-01 15:46:57	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256818984.jpg	2017-01-01 15:46:58	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256819170.jpg	2017-01-01 15:46:59	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256819342.jpg	2017-01-01 15:46:59	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256819504.jpg	2017-01-01 15:46:59	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256819704.jpg	2017-01-01 15:46:59	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256820068.jpg	2017-01-01 15:47:00	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256820212.jpg	2017-01-01 15:47:00	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256820346.jpg	2017-01-01 15:47:00	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256821238.jpg	2017-01-01 15:47:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256821476.jpg	2017-01-01 15:47:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256821731.jpg	2017-01-01 15:47:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256821804.jpg	2017-01-01 15:47:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256821969.jpg	2017-01-01 15:47:01	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256822165.jpg	2017-01-01 15:47:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256822268.jpg	2017-01-01 15:47:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256822387.jpg	2017-01-01 15:47:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256822481.jpg	2017-01-01 15:47:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256822606.jpg	2017-01-01 15:47:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256822717.jpg	2017-01-01 15:47:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256822781.jpg	2017-01-01 15:47:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256822867.jpg	2017-01-01 15:47:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256822945.jpg	2017-01-01 15:47:02	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256824142.jpg	2017-01-01 15:47:04	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256824261.jpg	2017-01-01 15:47:04	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256824355.jpg	2017-01-01 15:47:04	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256824551.jpg	2017-01-01 15:47:04	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256824621.jpg	2017-01-01 15:47:04	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256824696.jpg	2017-01-01 15:47:04	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256824771.jpg	2017-01-01 15:47:04	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256824854.jpg	2017-01-01 15:47:04	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256825059.jpg	2017-01-01 15:47:05	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256825228.jpg	2017-01-01 15:47:05	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256826732.jpg	2017-01-01 15:47:06	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256826821.jpg	2017-01-01 15:47:06	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256826915.jpg	2017-01-01 15:47:06	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256827013.jpg	2017-01-01 15:47:07	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256827274.jpg	2017-01-01 15:47:07	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256827456.jpg	2017-01-01 15:47:07	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256827996.jpg	2017-01-01 15:47:08	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256828551.jpg	2017-01-01 15:47:09	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256829624.jpg	2017-01-01 15:47:09	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256829950.jpg	2017-01-01 15:47:09	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256830196.jpg	2017-01-01 15:47:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256830272.jpg	2017-01-01 15:47:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256830349.jpg	2017-01-01 15:47:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256830525.jpg	2017-01-01 15:47:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256830659.jpg	2017-01-01 15:47:10	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256831087.jpg	2017-01-01 15:47:11	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256831344.jpg	2017-01-01 15:47:11	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256831825.jpg	2017-01-01 15:47:11	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256832045.jpg	2017-01-01 15:47:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256832231.jpg	2017-01-01 15:47:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256832319.jpg	2017-01-01 15:47:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256832521.jpg	2017-01-01 15:47:12	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256833104.jpg	2017-01-01 15:47:13	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256833281.jpg	2017-01-01 15:47:13	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256833648.jpg	2017-01-01 15:47:13	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256834282.jpg	2017-01-01 15:47:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256834369.jpg	2017-01-01 15:47:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256834533.jpg	2017-01-01 15:47:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256834607.jpg	2017-01-01 15:47:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256834705.jpg	2017-01-01 15:47:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256834788.jpg	2017-01-01 15:47:14	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256835015.jpg	2017-01-01 15:47:15	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256835109.jpg	2017-01-01 15:47:15	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256835207.jpg	2017-01-01 15:47:15	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256835286.jpg	2017-01-01 15:47:15	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256835368.jpg	2017-01-01 15:47:15	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256835452.jpg	2017-01-01 15:47:15	None	None	None	
\\personalcloud.local\Public\K00Y (媽媽平板)\內部儲存空間\DCIM\.thumbnails\1483256836199.jpg	2017-01-01 15:47:16	None	None	None	
