FilePath	LastWriteTime	AlignFrom	AlignTime	Result	Message
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_121751.jpg	2017-09-23 12:17:51	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171005_203558.jpg	2017-10-05 20:35:58	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170113_181837.jpg	2017-01-13 18:18:37	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170407_111515.jpg	2017-04-07 11:15:15	System.Photo.DateTaken	2017-04-07 11:15:14	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161228_195641_HDR(1).jpg	2016-12-28 19:56:41	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_121444.jpg	2017-09-23 12:14:44	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171014_122701.jpg	2017-10-14 12:27:01	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170901_084319_1.jpg	2017-09-01 08:43:19	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170113_151437.jpg	2017-01-13 15:14:37	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\VID_20161203_125654.mp4	2016-12-03 12:56:54	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171026_063001.jpg	2017-10-26 06:30:01	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170825_192804.jpg	2017-08-25 19:28:04	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171103_200510_HHT.jpg	2017-11-03 20:05:10	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170423_130816.jpg	2017-04-23 13:08:16	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170901_084557.jpg	2017-09-01 08:45:57	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170901_084804.jpg	2017-09-01 08:48:04	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171026_062959.jpg	2017-10-26 06:29:59	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171008_130803.jpg	2017-10-08 13:08:03	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170415_102300.jpg	2017-04-15 10:23:00	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_125057.jpg	2017-09-23 12:50:57	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161224_160556.jpg	2016-12-24 16:05:56	System.Photo.DateTaken	2016-12-24 16:05:55	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170601_210527.jpg	2017-06-01 21:05:27	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171101_100149_HHT.jpg	2017-11-01 10:01:49	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_124009.jpg	2017-09-23 12:40:09	System.Photo.DateTaken	2017-09-23 12:40:08	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170831_210018.jpg	2017-08-31 21:00:18	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171026_062956.jpg	2017-10-26 06:29:56	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_121816.jpg	2017-09-23 12:18:16	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161029_162238(1).jpg	2016-10-29 16:22:38	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_122012.jpg	2017-09-23 12:20:12	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170901_084319.jpg	2017-09-01 08:43:19	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170722_202124.jpg	2017-07-22 20:21:24	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170817_214233.jpg	2017-08-17 21:42:33	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_120953.jpg	2017-09-23 12:09:53	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\VID_20170423_130632.mp4	2017-04-23 13:06:32	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170829_194131_HDR.jpg	2017-08-29 19:41:31	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170916_135441.jpg	2017-09-16 13:54:41	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170916_113549_HDR.jpg	2017-09-16 11:35:49	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170901_084201.jpg	2017-09-01 08:42:01	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170908_221924_BURST3.jpg	2017-09-08 22:19:24	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161224_160602.jpg	2016-12-24 16:06:02	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170908_222003_BURST3.jpg	2017-09-08 22:20:03	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170430_235106.jpg	2017-04-30 23:51:06	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170216_152236.jpg	2017-02-16 15:22:36	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170420_111532.jpg	2017-04-20 11:15:32	System.Photo.DateTaken	2017-04-20 11:15:31	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170501_083005.jpg	2017-05-01 08:30:05	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171103_200723_HHT.jpg	2017-11-03 20:07:23	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171005_203830.jpg	2017-10-05 20:38:30	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171008_130736.jpg	2017-10-08 13:07:36	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170830_193652_HDR.jpg	2017-08-30 19:36:52	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170519_122847.jpg	2017-05-19 12:28:47	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170420_111738.jpg	2017-04-20 11:17:38	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170831_210015.jpg	2017-08-31 21:00:15	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171005_203836.jpg	2017-10-05 20:38:36	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_124001.jpg	2017-09-23 12:40:01	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170901_084151.jpg	2017-09-01 08:41:51	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161015_174059.jpg	2016-10-15 17:40:59	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_121756.jpg	2017-09-23 12:17:56	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170901_213617_HDR.jpg	2017-09-01 21:36:17	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_123510.jpg	2017-09-23 12:35:10	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170423_130656_BURST2.jpg	2017-04-23 13:06:56	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170226_214040_BURST8.jpg	2017-02-26 21:40:40	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170531_212355.jpg	2017-05-31 21:23:55	System.Photo.DateTaken	2017-05-31 21:23:54	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170831_205631.jpg	2017-08-31 20:56:31	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171026_063843.jpg	2017-10-26 06:38:43	System.Photo.DateTaken	2017-10-26 06:38:42	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170501_083051.jpg	2017-05-01 08:30:51	System.Photo.DateTaken	2017-05-01 08:30:05	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170831_212844.jpg	2017-08-31 21:28:44	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170502_233900.jpg	2017-05-02 23:39:00	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170502_190938.jpg	2017-05-02 19:09:38	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171005_203704.jpg	2017-10-05 20:37:04	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170531_212405.jpg	2017-05-31 21:24:05	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170216_144312.jpg	2017-02-16 14:43:12	System.Photo.DateTaken	2017-02-16 14:43:11	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170908_221924_BURST4.jpg	2017-09-08 22:19:24	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\VID_20170923_123529.mp4	2017-09-23 12:35:29	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_121442.jpg	2017-09-23 12:14:42	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170919_083833.jpg	2017-09-19 08:38:33	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170830_193537_HDR.jpg	2017-08-30 19:35:37	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\VID_20170423_143549.mp4	2017-04-23 14:35:49	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\VID_20170913_192541.mp4	2017-09-13 19:25:41	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170420_105820.jpg	2017-04-20 10:58:20	System.Photo.DateTaken	2017-04-20 10:58:19	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\VID_20170601_210753.mp4	2017-06-01 21:07:53	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170901_084824.jpg	2017-09-01 08:48:24	System.Photo.DateTaken	2017-09-01 08:48:23	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161228_195641_HDR.jpg	2016-12-28 19:56:41	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171026_134017.jpg	2017-10-26 13:40:17	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170809_203352.jpg	2017-08-09 20:33:52	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170803_214739.jpg	2017-08-03 21:47:39	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170908_222003_BURST8.jpg	2017-09-08 22:20:03	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171014_122657.jpg	2017-10-14 12:26:57	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170116_230755.jpg	2017-01-16 23:07:55	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_121425.jpg	2017-09-23 12:14:25	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161222_192829.jpg	2016-12-22 19:28:29	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170226_214048_BURST10.jpg	2017-02-26 21:40:48	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170924_213554.jpg	2017-09-24 21:35:54	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_125121.jpg	2017-09-23 12:51:21	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170531_212402.jpg	2017-05-31 21:24:02	System.Photo.DateTaken	2017-05-31 21:24:01	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171103_200657_HHT.jpg	2017-11-03 20:06:57	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170420_111856.jpg	2017-04-20 11:18:56	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161224_141745.jpg	2016-12-24 14:17:45	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170502_233841.jpg	2017-05-02 23:38:41	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_121815.jpg	2017-09-23 12:18:15	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170601_210733.jpg	2017-06-01 21:07:33	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170531_212359.jpg	2017-05-31 21:23:59	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171101_100740_HHT.jpg	2017-11-01 10:07:40	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170420_105817.jpg	2017-04-20 10:58:17	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170802_201710.jpg	2017-08-02 20:17:10	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161211_173112.jpg	2016-12-11 17:31:12	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170803_214744.jpg	2017-08-03 21:47:44	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_124008.jpg	2017-09-23 12:40:08	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170430_235102.jpg	2017-04-30 23:51:02	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_121201_HDR.jpg	2017-09-23 12:12:01	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171103_200654_HHT.jpg	2017-11-03 20:06:54	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161015_174123.jpg	2016-10-15 17:41:23	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\VID_20170423_131146.mp4	2017-04-23 13:11:46	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170901_084550.jpg	2017-09-01 08:45:50	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170531_212358.jpg	2017-05-31 21:23:58	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170831_191240_HDR.jpg	2017-08-31 19:12:40	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170319_223404.jpg	2017-03-19 22:34:04	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\VID_20170410_033205.mp4	2017-04-10 03:32:05	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170601_210536.jpg	2017-06-01 21:05:36	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171014_122654_1.jpg	2017-10-14 12:26:54	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\VID_20170806_195258.mp4	2017-08-06 19:52:58	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161224_141742.jpg	2016-12-24 14:17:42	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171103_200720_HHT.jpg	2017-11-03 20:07:20	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\VID_20170913_192728.mp4	2017-09-13 19:27:28	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170216_144114.jpg	2017-02-16 14:41:14	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171103_200538_HHT.jpg	2017-11-03 20:05:38	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161224_160544.jpg	2016-12-24 16:05:44	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170420_105822.jpg	2017-04-20 10:58:22	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170919_083825.jpg	2017-09-19 08:38:25	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170226_214040_BURST7.jpg	2017-02-26 21:40:40	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170901_085101.jpg	2017-09-01 08:51:01	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170531_212403.jpg	2017-05-31 21:24:03	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170816_214703.jpg	2017-08-16 21:47:03	System.Photo.DateTaken	2017-08-16 21:46:41	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170602_083131.jpg	2017-06-02 08:31:31	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_124432.jpg	2017-09-23 12:44:32	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_121813.jpg	2017-09-23 12:18:13	System.Photo.DateTaken	2017-09-23 12:18:12	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_121430.jpg	2017-09-23 12:14:30	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170430_161142.jpg	2017-04-30 16:11:42	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170113_222346.jpg	2017-01-13 22:23:46	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_121453.jpg	2017-09-23 12:14:53	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_123439.jpg	2017-09-23 12:34:39	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_123431.jpg	2017-09-23 12:34:31	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170901_084823.jpg	2017-09-01 08:48:23	System.Photo.DateTaken	2017-09-01 08:48:22	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_121449.jpg	2017-09-23 12:14:49	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171103_200536_HHT.jpg	2017-11-03 20:05:36	System.Photo.DateTaken	2017-11-03 20:05:35	Success	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170831_191505_HDR.jpg	2017-08-31 19:15:05	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161224_160550.jpg	2016-12-24 16:05:50	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171005_203831.jpg	2017-10-05 20:38:31	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171005_203822.jpg	2017-10-05 20:38:22	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20161215_180950.jpg	2016-12-15 18:09:50	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170831_191001_HDR.jpg	2017-08-31 19:10:01	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171103_200530_HHT.jpg	2017-11-03 20:05:30	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170502_233934.jpg	2017-05-02 23:39:34	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170604_115114.jpg	2017-06-04 11:51:14	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170501_083002.jpg	2017-05-01 08:30:02	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_125102.jpg	2017-09-23 12:51:02	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20160930_203340.jpg	2016-09-30 20:33:40	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_125120.jpg	2017-09-23 12:51:20	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_124428.jpg	2017-09-23 12:44:28	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20171101_075251.jpg	2017-11-01 07:52:51	None	None	None	
\\personalcloud.local\Public\Mi A1 (b9f2e1267950)\storage\1C15-075C\DCIM\Camera\IMG_20170923_125058.jpg	2017-09-23 12:50:58	None	None	None	
